"neighborhood","virus","serotype","year","epiweek","total_female_aegypti","total_female_albopictus","total_traps","MFAI_aegypti","MFAI_albopictus"
"SANTO ANTONIO",NA,NA,2025,42,5,0,12,0.416666666666667,0
"SANTO ANTONIO",NA,NA,2025,43,0,0,12,0,0
"SANTO ANTONIO",NA,NA,2025,44,4,0,12,0.333333333333333,0
"SANTO ANTONIO",NA,NA,2025,45,3,0,12,0.25,0
"SANTO ANTONIO",NA,NA,2025,46,2,0,12,0.166666666666667,0
"SANTO ANTONIO",NA,NA,2025,47,2,0,12,0.166666666666667,0
"SANTO ANTONIO",NA,NA,2025,48,3,0,12,0.25,0
"SANTO ANTONIO",NA,NA,2025,49,8,0,12,0.666666666666667,0
"SANTO ANTONIO",NA,NA,2025,50,4,0,12,0.333333333333333,0
"SANTO ANTONIO",NA,NA,2025,51,10,1,13,0.769230769230769,0.0769230769230769
"SANTO ANTONIO",NA,NA,2025,52,3,0,9,0.333333333333333,0
"SANTO ANTONIO",NA,NA,2025,53,3,2,10,0.3,0.2
"SAO GERALDO","","",2019,1,3,0,5,0.6,0
"SAO GERALDO","","",2019,4,1,0,8,0.125,0
"SAO GERALDO","","",2019,5,2,0,8,0.25,0
"SAO GERALDO","","",2019,6,1,0,8,0.125,0
"SAO GERALDO","","",2019,7,0,0,8,0,0
"SAO GERALDO","","",2019,8,1,0,8,0.125,0
"SAO GERALDO","","",2019,9,0,0,8,0,0
"SAO GERALDO","","",2019,10,1,0,5,0.2,0
"SAO GERALDO","","",2019,11,0,0,8,0,0
"SAO GERALDO","","",2019,12,1,0,8,0.125,0
"SAO GERALDO","","",2019,13,5,0,8,0.625,0
"SAO GERALDO","","",2019,14,5,0,8,0.625,0
"SAO GERALDO","","",2019,15,3,0,8,0.375,0
"SAO GERALDO","","",2019,16,2,0,8,0.25,0
"SAO GERALDO","","",2019,17,6,0,8,0.75,0
"SAO GERALDO","","",2019,18,4,0,8,0.5,0
"SAO GERALDO","","",2019,19,3,0,8,0.375,0
"SAO GERALDO","","",2019,20,3,0,8,0.375,0
"SAO GERALDO","","",2019,21,5,0,8,0.625,0
"SAO GERALDO","","",2019,22,1,0,8,0.125,0
"SAO GERALDO","","",2019,23,2,0,8,0.25,0
"SAO GERALDO","","",2019,24,0,0,8,0,0
"SAO GERALDO","","",2019,25,1,0,8,0.125,0
"SAO GERALDO","","",2019,26,1,0,8,0.125,0
"SAO GERALDO","","",2019,27,0,0,8,0,0
"SAO GERALDO","","",2019,28,0,0,8,0,0
"SAO GERALDO","","",2019,29,1,0,8,0.125,0
"SAO GERALDO","","",2019,30,0,0,8,0,0
"SAO GERALDO","","",2019,31,0,0,8,0,0
"SAO GERALDO","","",2019,32,1,0,8,0.125,0
"SAO GERALDO","","",2019,33,0,0,8,0,0
"SAO GERALDO","","",2019,34,0,0,8,0,0
"SAO GERALDO","","",2019,39,0,0,8,0,0
"SAO GERALDO","","",2019,40,0,0,8,0,0
"SAO GERALDO","","",2019,41,0,0,8,0,0
"SAO GERALDO","","",2019,42,0,0,8,0,0
"SAO GERALDO","","",2019,43,1,0,8,0.125,0
"SAO GERALDO","","",2019,44,0,0,8,0,0
"SAO GERALDO","","",2019,45,0,0,8,0,0
"SAO GERALDO","","",2019,46,0,0,8,0,0
"SAO GERALDO","","",2019,47,0,0,8,0,0
"SAO GERALDO","","",2019,48,0,0,8,0,0
"SAO GERALDO","","",2019,49,1,0,8,0.125,0
"SAO GERALDO","","",2019,50,0,0,8,0,0
"SAO GERALDO","","",2019,51,3,0,8,0.375,0
"SAO GERALDO","","",2019,52,0,0,6,0,0
"SAO GERALDO","","",2020,2,0,0,6,0,0
"SAO GERALDO","","",2020,3,1,0,8,0.125,0
"SAO GERALDO","","",2020,4,2,0,8,0.25,0
"SAO GERALDO","","",2020,5,2,0,8,0.25,0
"SAO GERALDO","","",2020,6,1,0,8,0.125,0
"SAO GERALDO","","",2020,7,3,0,7,0.428571428571429,0
"SAO GERALDO","","",2020,8,2,0,7,0.285714285714286,0
"SAO GERALDO","","",2020,9,0,0,5,0,0
"SAO GERALDO","","",2020,10,2,0,7,0.285714285714286,0
"SAO GERALDO","","",2020,11,7,0,8,0.875,0
"SAO GERALDO","","",2020,12,0,0,8,0,0
"SAO GERALDO","","",2020,13,0,0,2,0,0
"SAO GERALDO","","",2020,14,0,0,1,0,0
"SAO GERALDO","","",2020,15,8,0,3,2.66666666666667,0
"SAO GERALDO","","",2020,16,0,0,2,0,0
"SAO GERALDO","","",2020,17,0,0,1,0,0
"SAO JOAO","","",2019,1,2,0,10,0.2,0
"SAO JOAO","","",2019,4,3,0,12,0.25,0
"SAO JOAO","","",2019,5,2,0,12,0.166666666666667,0
"SAO JOAO","","",2019,6,0,0,12,0,0
"SAO JOAO","","",2019,7,1,0,12,0.0833333333333333,0
"SAO JOAO","","",2019,8,7,0,12,0.583333333333333,0
"SAO JOAO","","",2019,9,2,0,12,0.166666666666667,0
"SAO JOAO","","",2019,10,5,0,11,0.454545454545455,0
"SAO JOAO","","",2019,11,3,0,12,0.25,0
"SAO JOAO","","",2019,12,1,0,12,0.0833333333333333,0
"SAO JOAO","","",2019,13,0,0,12,0,0
"SAO JOAO","","",2019,14,4,0,12,0.333333333333333,0
"SAO JOAO","","",2019,15,1,0,12,0.0833333333333333,0
"SAO JOAO","","",2019,16,3,0,12,0.25,0
"SAO JOAO","","",2019,17,1,0,12,0.0833333333333333,0
"SAO JOAO","","",2019,18,5,0,12,0.416666666666667,0
"SAO JOAO","","",2019,19,4,0,12,0.333333333333333,0
"SAO JOAO","","",2019,20,2,0,12,0.166666666666667,0
"SAO JOAO","","",2019,21,3,0,12,0.25,0
"SAO JOAO","","",2019,22,5,0,12,0.416666666666667,0
"SAO JOAO","","",2019,23,2,0,12,0.166666666666667,0
"SAO JOAO","","",2019,24,2,0,12,0.166666666666667,0
"SAO JOAO","","",2019,25,3,0,12,0.25,0
"SAO JOAO","","",2019,26,6,0,12,0.5,0
"SAO JOAO","","",2019,27,4,0,12,0.333333333333333,0
"SAO JOAO","","",2019,28,0,0,12,0,0
"SAO JOAO","","",2019,29,1,0,12,0.0833333333333333,0
"SAO JOAO","","",2019,30,0,0,11,0,0
"SAO JOAO","","",2019,31,0,0,11,0,0
"SAO JOAO","","",2019,32,1,0,12,0.0833333333333333,0
"SAO JOAO","","",2019,33,0,0,12,0,0
"SAO JOAO","","",2019,34,0,0,12,0,0
"SAO JOAO","","",2019,39,0,0,11,0,0
"SAO JOAO","","",2019,40,0,0,11,0,0
"SAO JOAO","","",2019,41,0,0,12,0,0
"SAO JOAO","","",2019,42,0,0,12,0,0
"SAO JOAO","","",2019,43,1,0,12,0.0833333333333333,0
"SAO JOAO","","",2019,44,1,0,12,0.0833333333333333,0
"SAO JOAO","","",2019,45,0,0,12,0,0
"SAO JOAO","","",2019,46,0,0,12,0,0
"SAO JOAO","","",2019,47,0,0,12,0,0
"SAO JOAO","","",2019,48,3,0,12,0.25,0
"SAO JOAO","","",2019,49,5,0,12,0.416666666666667,0
"SAO JOAO","","",2019,50,0,0,12,0,0
"SAO JOAO","","",2019,51,2,0,13,0.153846153846154,0
"SAO JOAO","","",2019,52,0,0,12,0,0
"SAO JOAO","","",2020,1,0,0,1,0,0
"SAO JOAO","","",2020,2,1,0,12,0.0833333333333333,0
"SAO JOAO","","",2020,3,3,0,13,0.230769230769231,0
"SAO JOAO","","",2020,4,5,0,13,0.384615384615385,0
"SAO JOAO","","",2020,5,1,0,13,0.0769230769230769,0
"SAO JOAO","","",2020,6,2,0,13,0.153846153846154,0
"SAO JOAO","","",2020,7,0,0,13,0,0
"SAO JOAO","","",2020,8,6,0,13,0.461538461538462,0
"SAO JOAO","","",2020,9,6,0,12,0.5,0
"SAO JOAO","","",2020,10,1,0,12,0.0833333333333333,0
"SAO JOAO","","",2020,11,8,0,11,0.727272727272727,0
"SAO JOAO","","",2020,12,5,0,12,0.416666666666667,0
"SAO JOAO","","",2020,13,1,0,9,0.111111111111111,0
"SAO JOAO","","",2020,14,6,0,9,0.666666666666667,0
"SAO JOAO","","",2020,15,2,0,9,0.222222222222222,0
"SAO JOAO","","",2020,16,2,0,10,0.2,0
"SAO JOAO","","",2020,17,3,0,7,0.428571428571429,0
"SAO JOAO","","",2020,18,2,0,7,0.285714285714286,0
"SAO JOAO","","",2020,19,5,0,7,0.714285714285714,0
"SAO JOAO","","",2020,20,1,0,7,0.142857142857143,0
"SAO JOAO","","",2020,21,2,0,7,0.285714285714286,0
"SAO JOAO","","",2020,22,0,0,7,0,0
"SAO JOAO","","",2020,23,0,0,7,0,0
"SAO JOAO","","",2020,24,0,0,6,0,0
"SAO JOAO","","",2020,25,0,0,7,0,0
"SAO JOAO","","",2020,26,2,0,7,0.285714285714286,0
"SAO JOAO","","",2020,27,0,0,7,0,0
"SAO JOAO","","",2020,28,0,0,6,0,0
"SAO JOAO","","",2020,29,0,0,7,0,0
"SAO JOAO","","",2020,30,1,0,6,0.166666666666667,0
"SAO JOAO","","",2020,31,0,0,6,0,0
"SAO JOAO","","",2020,32,0,0,6,0,0
"SAO JOAO","","",2020,33,0,0,6,0,0
"SAO JOAO","","",2020,34,0,0,6,0,0
"SAO JOAO","","",2020,35,0,0,6,0,0
"SAO JOAO","","",2020,36,0,0,6,0,0
"SAO JOAO","","",2020,37,0,0,6,0,0
"SAO JOAO","","",2020,38,0,0,6,0,0
"SAO JOAO","","",2020,39,0,0,6,0,0
"SAO JOAO","","",2020,40,0,0,6,0,0
"SAO JOAO","","",2020,44,1,0,6,0.166666666666667,0
"SAO JOAO","","",2020,45,0,0,6,0,0
"SAO JOAO","","",2020,46,0,0,6,0,0
"SAO JOAO","","",2020,47,1,0,6,0.166666666666667,0
"SAO JOAO","","",2020,48,0,0,6,0,0
"SAO JOAO","","",2020,49,0,0,6,0,0
"SAO JOAO","","",2020,50,2,0,6,0.333333333333333,0
"SAO JOAO","","",2020,51,3,0,6,0.5,0
"SAO JOAO","","",2020,52,1,0,6,0.166666666666667,0
"SAO JOAO","","",2020,53,3,0,6,0.5,0
"SAO JOAO","","",2021,1,1,0,6,0.166666666666667,0
"SAO JOAO","","",2021,2,1,0,6,0.166666666666667,0
"SAO JOAO","","",2021,3,0,0,6,0,0
"SAO JOAO","","",2021,4,0,0,6,0,0
"SAO JOAO","","",2021,5,0,0,6,0,0
"SAO JOAO","","",2021,6,0,1,6,0,0.166666666666667
"SAO JOAO","","",2021,7,3,0,5,0.6,0
"SAO JOAO","","",2021,8,1,0,5,0.2,0
"SAO JOAO","","",2021,9,1,0,6,0.166666666666667,0
"SAO JOAO","","",2021,10,2,0,6,0.333333333333333,0
"SAO JOAO","","",2021,11,1,0,6,0.166666666666667,0
"SAO JOAO","","",2021,12,5,0,6,0.833333333333333,0
"SAO JOAO","","",2021,13,4,0,6,0.666666666666667,0
"SAO JOAO","","",2021,14,7,0,6,1.16666666666667,0
"SAO JOAO","","",2021,15,18,0,6,3,0
"SAO JOAO","","",2021,16,7,0,6,1.16666666666667,0
"SAO JOAO","","",2021,17,19,0,7,2.71428571428571,0
"SAO JOAO","","",2021,18,23,0,11,2.09090909090909,0
"SAO JOAO","","",2021,19,3,0,11,0.272727272727273,0
"SAO JOAO","","",2021,20,9,0,11,0.818181818181818,0
"SAO JOAO","","",2021,21,1,0,11,0.0909090909090909,0
"SAO JOAO","","",2021,22,4,0,11,0.363636363636364,0
"SAO JOAO","","",2021,23,1,0,11,0.0909090909090909,0
"SAO JOAO","","",2021,24,5,0,11,0.454545454545455,0
"SAO JOAO","","",2021,25,0,0,11,0,0
"SAO JOAO","","",2021,26,0,0,11,0,0
"SAO JOAO","","",2021,27,0,0,11,0,0
"SAO JOAO","","",2021,28,0,0,11,0,0
"SAO JOAO","","",2021,29,2,0,11,0.181818181818182,0
"SAO JOAO","","",2021,30,0,0,11,0,0
"SAO JOAO","","",2021,31,0,0,11,0,0
"SAO JOAO","","",2021,32,0,0,11,0,0
"SAO JOAO","","",2021,33,0,0,11,0,0
"SAO JOAO","","",2021,34,0,0,11,0,0
"SAO JOAO","","",2021,35,0,0,11,0,0
"SAO JOAO","","",2021,36,0,0,11,0,0
"SAO JOAO","","",2021,37,0,0,11,0,0
"SAO JOAO","","",2021,38,0,0,11,0,0
"SAO JOAO","","",2022,35,0,0,1,0,0
"SAO JOAO","","",2022,36,0,0,1,0,0
"SAO JOAO","","",2022,37,0,0,1,0,0
"SAO JOAO","","",2024,15,1,0,4,0.25,0
"SAO JOAO","","",2024,16,2,0,4,0.5,0
"SAO JOAO","","",2024,17,11,0,4,2.75,0
"SAO JOSE","","",2018,3,27,0,16,1.6875,0
"SAO JOSE","","",2018,4,25,0,17,1.47058823529412,0
"SAO JOSE","","",2018,5,24,0,17,1.41176470588235,0
"SAO JOSE","","",2018,6,32,0,16,2,0
"SAO JOSE","","",2018,7,29,0,17,1.70588235294118,0
"SAO JOSE","","",2018,8,10,2,16,0.625,0.125
"SAO JOSE","","",2018,9,5,2,17,0.294117647058824,0.117647058823529
"SAO JOSE","","",2018,10,18,0,16,1.125,0
"SAO JOSE","","",2018,11,22,1,17,1.29411764705882,0.0588235294117647
"SAO JOSE","","",2018,12,10,1,16,0.625,0.0625
"SAO JOSE","","",2018,13,6,0,17,0.352941176470588,0
"SAO JOSE","","",2018,14,3,0,17,0.176470588235294,0
"SAO JOSE","","",2018,15,8,1,15,0.533333333333333,0.0666666666666667
"SAO JOSE","","",2018,16,2,0,16,0.125,0
"SAO JOSE","","",2018,17,14,0,17,0.823529411764706,0
"SAO JOSE","","",2018,18,3,0,17,0.176470588235294,0
"SAO JOSE","","",2018,19,4,0,16,0.25,0
"SAO JOSE","","",2018,20,5,0,16,0.3125,0
"SAO JOSE","","",2018,21,3,0,15,0.2,0
"SAO JOSE","","",2018,22,1,0,15,0.0666666666666667,0
"SAO JOSE","","",2018,23,0,0,14,0,0
"SAO JOSE","","",2018,24,1,0,15,0.0666666666666667,0
"SAO JOSE","","",2018,25,0,0,16,0,0
"SAO JOSE","","",2018,26,2,0,16,0.125,0
"SAO JOSE","","",2018,27,0,0,16,0,0
"SAO JOSE","","",2018,28,0,0,17,0,0
"SAO JOSE","","",2018,29,0,0,15,0,0
"SAO JOSE","","",2018,30,0,0,16,0,0
"SAO JOSE","","",2018,31,0,0,16,0,0
"SAO JOSE","","",2018,32,0,0,16,0,0
"SAO JOSE","","",2018,33,0,0,17,0,0
"SAO JOSE","","",2018,34,0,0,15,0,0
"SAO JOSE","","",2018,35,0,0,17,0,0
"SAO JOSE","","",2018,36,0,0,16,0,0
"SAO JOSE","","",2018,37,0,0,15,0,0
"SAO JOSE","","",2018,38,0,0,16,0,0
"SAO JOSE","","",2018,39,0,0,16,0,0
"SAO JOSE","","",2018,40,1,0,17,0.0588235294117647,0
"SAO JOSE","","",2018,41,1,0,17,0.0588235294117647,0
"SAO JOSE","","",2018,42,0,0,17,0,0
"SAO JOSE","","",2018,43,0,0,15,0,0
"SAO JOSE","","",2018,44,0,0,17,0,0
"SAO JOSE","","",2018,45,0,0,16,0,0
"SAO JOSE","","",2018,46,0,0,15,0,0
"SAO JOSE","","",2018,47,0,0,15,0,0
"SAO JOSE","","",2018,48,0,0,16,0,0
"SAO JOSE","","",2018,49,2,0,16,0.125,0
"SAO JOSE","","",2018,50,0,0,15,0,0
"SAO JOSE","","",2018,51,2,0,16,0.125,0
"SAO JOSE","","",2019,1,0,0,10,0,0
"SAO JOSE","","",2019,3,9,0,16,0.5625,0
"SAO JOSE","","",2019,4,1,0,15,0.0666666666666667,0
"SAO JOSE","","",2019,5,5,1,17,0.294117647058824,0.0588235294117647
"SAO JOSE","","",2019,6,2,0,14,0.142857142857143,0
"SAO JOSE","","",2019,7,1,0,15,0.0666666666666667,0
"SAO JOSE","","",2019,8,2,0,15,0.133333333333333,0
"SAO JOSE","","",2019,9,2,0,16,0.125,0
"SAO JOSE","","",2019,10,5,0,16,0.3125,0
"SAO JOSE","","",2019,11,4,0,16,0.25,0
"SAO JOSE","","",2019,12,5,1,16,0.3125,0.0625
"SAO JOSE","","",2019,13,4,0,14,0.285714285714286,0
"SAO JOSE","","",2019,14,6,1,15,0.4,0.0666666666666667
"SAO JOSE","","",2019,15,4,0,16,0.25,0
"SAO JOSE","","",2019,16,8,0,16,0.5,0
"SAO JOSE","","",2019,17,5,1,15,0.333333333333333,0.0666666666666667
"SAO JOSE","","",2019,18,1,0,15,0.0666666666666667,0
"SAO JOSE","","",2019,19,4,0,15,0.266666666666667,0
"SAO JOSE","","",2019,20,1,0,15,0.0666666666666667,0
"SAO JOSE","","",2019,21,5,0,16,0.3125,0
"SAO JOSE","","",2019,22,6,0,15,0.4,0
"SAO JOSE","","",2019,23,4,0,15,0.266666666666667,0
"SAO JOSE","","",2019,24,4,0,15,0.266666666666667,0
"SAO JOSE","","",2019,25,0,0,15,0,0
"SAO JOSE","","",2019,26,0,0,16,0,0
"SAO JOSE","","",2019,27,1,0,15,0.0666666666666667,0
"SAO JOSE","","",2019,28,0,0,16,0,0
"SAO JOSE","","",2019,29,0,0,15,0,0
"SAO JOSE","","",2019,30,0,0,16,0,0
"SAO JOSE","","",2019,33,0,0,16,0,0
"SAO JOSE","","",2019,34,0,0,16,0,0
"SAO JOSE","","",2019,35,0,0,16,0,0
"SAO JOSE","","",2019,36,1,0,16,0.0625,0
"SAO JOSE","","",2019,37,0,0,16,0,0
"SAO JOSE","","",2019,38,0,0,14,0,0
"SAO JOSE","","",2019,39,0,0,14,0,0
"SAO JOSE","","",2019,40,0,0,15,0,0
"SAO JOSE","","",2019,41,1,0,13,0.0769230769230769,0
"SAO JOSE","","",2019,42,1,0,14,0.0714285714285714,0
"SAO JOSE","","",2019,43,0,0,16,0,0
"SAO JOSE","","",2019,44,0,0,16,0,0
"SAO JOSE","","",2019,45,0,0,16,0,0
"SAO JOSE","","",2019,46,0,0,15,0,0
"SAO JOSE","","",2019,47,2,0,16,0.125,0
"SAO JOSE","","",2019,48,1,0,15,0.0666666666666667,0
"SAO JOSE","","",2019,49,2,0,16,0.125,0
"SAO JOSE","","",2019,50,3,0,15,0.2,0
"SAO JOSE","","",2019,51,0,0,14,0,0
"SAO JOSE","","",2019,52,0,0,15,0,0
"SAO JOSE","","",2020,1,0,0,3,0,0
"SAO JOSE","","",2020,2,4,0,15,0.266666666666667,0
"SAO JOSE","","",2020,3,14,1,15,0.933333333333333,0.0666666666666667
"SAO JOSE","","",2020,4,2,0,13,0.153846153846154,0
"SAO JOSE","","",2020,5,4,1,14,0.285714285714286,0.0714285714285714
"SAO JOSE","","",2020,6,3,0,16,0.1875,0
"SAO JOSE","","",2020,7,5,0,15,0.333333333333333,0
"SAO JOSE","","",2020,8,2,0,14,0.142857142857143,0
"SAO JOSE","","",2020,9,0,0,13,0,0
"SAO JOSE","","",2020,10,7,0,15,0.466666666666667,0
"SAO JOSE","","",2020,11,1,0,15,0.0666666666666667,0
"SAO JOSE","","",2020,12,2,0,14,0.142857142857143,0
"SAO JOSE","","",2020,13,1,0,5,0.2,0
"SAO JOSE","","",2020,14,18,0,14,1.28571428571429,0
"SAO JOSE","","",2020,15,3,0,15,0.2,0
"SAO JOSE","","",2020,16,6,0,14,0.428571428571429,0
"SAO JOSE","","",2020,17,3,0,14,0.214285714285714,0
"SAO JOSE","","",2020,18,4,0,14,0.285714285714286,0
"SAO JOSE","","",2020,19,2,0,12,0.166666666666667,0
"SAO JOSE","","",2020,20,2,0,14,0.142857142857143,0
"SAO JOSE","","",2020,21,3,0,14,0.214285714285714,0
"SAO JOSE","","",2020,22,0,0,13,0,0
"SAO JOSE","","",2020,23,0,0,14,0,0
"SAO JOSE","","",2020,24,0,0,14,0,0
"SAO JOSE","","",2020,25,0,0,14,0,0
"SAO JOSE","","",2020,26,0,0,14,0,0
"SAO JOSE","","",2020,27,0,0,14,0,0
"SAO JOSE","","",2020,28,0,0,9,0,0
"SAO JOSE","","",2020,29,0,0,14,0,0
"SAO JOSE","","",2020,30,0,0,13,0,0
"SAO JOSE","","",2020,31,0,0,13,0,0
"SAO JOSE","","",2020,32,0,0,14,0,0
"SAO JOSE","","",2020,33,0,0,14,0,0
"SAO JOSE","","",2020,34,2,0,14,0.142857142857143,0
"SAO JOSE","","",2020,35,0,0,13,0,0
"SAO JOSE","","",2020,36,1,0,14,0.0714285714285714,0
"SAO JOSE","","",2020,37,0,0,11,0,0
"SAO JOSE","","",2020,38,0,0,14,0,0
"SAO JOSE","","",2020,39,0,0,13,0,0
"SAO JOSE","","",2020,40,0,0,13,0,0
"SAO JOSE","","",2020,41,0,0,12,0,0
"SAO JOSE","","",2020,42,0,0,12,0,0
"SAO JOSE","","",2020,43,0,0,13,0,0
"SAO JOSE","","",2020,44,0,0,13,0,0
"SAO JOSE","","",2020,45,0,0,12,0,0
"SAO JOSE","","",2020,46,0,0,14,0,0
"SAO JOSE","","",2020,47,0,0,14,0,0
"SAO JOSE","","",2020,48,0,0,13,0,0
"SAO JOSE","","",2020,49,2,0,13,0.153846153846154,0
"SAO JOSE","","",2020,50,0,0,14,0,0
"SAO JOSE","","",2020,51,1,0,13,0.0769230769230769,0
"SAO JOSE","","",2020,52,0,0,14,0,0
"SAO JOSE","","",2020,53,1,0,11,0.0909090909090909,0
"SAO JOSE","","",2021,1,4,0,12,0.333333333333333,0
"SAO JOSE","","",2021,2,0,0,9,0,0
"SAO JOSE","","",2021,3,1,0,11,0.0909090909090909,0
"SAO JOSE","","",2021,4,2,0,12,0.166666666666667,0
"SAO JOSE","","",2021,5,1,0,12,0.0833333333333333,0
"SAO JOSE","","",2021,6,1,0,12,0.0833333333333333,0
"SAO JOSE","","",2021,7,1,0,12,0.0833333333333333,0
"SAO JOSE","","",2021,8,1,0,11,0.0909090909090909,0
"SAO JOSE","","",2021,9,4,0,12,0.333333333333333,0
"SAO JOSE","","",2021,10,3,0,12,0.25,0
"SAO JOSE","","",2021,11,1,0,12,0.0833333333333333,0
"SAO JOSE","","",2021,12,1,0,11,0.0909090909090909,0
"SAO JOSE","","",2021,13,1,0,11,0.0909090909090909,0
"SAO JOSE","","",2021,14,21,0,12,1.75,0
"SAO JOSE","","",2021,15,4,0,12,0.333333333333333,0
"SAO JOSE","","",2021,16,8,0,11,0.727272727272727,0
"SAO JOSE","","",2021,17,24,0,11,2.18181818181818,0
"SAO JOSE","","",2021,18,2,0,11,0.181818181818182,0
"SAO JOSE","","",2021,19,4,0,12,0.333333333333333,0
"SAO JOSE","","",2021,20,7,0,11,0.636363636363636,0
"SAO JOSE","","",2021,21,0,0,11,0,0
"SAO JOSE","","",2021,22,2,0,12,0.166666666666667,0
"SAO JOSE","","",2021,23,0,0,10,0,0
"SAO JOSE","","",2021,24,2,0,12,0.166666666666667,0
"SAO JOSE","","",2021,25,0,0,10,0,0
"SAO JOSE","","",2021,26,0,0,10,0,0
"SAO JOSE","","",2021,27,0,0,11,0,0
"SAO JOSE","","",2021,28,0,0,10,0,0
"SAO JOSE","","",2021,29,0,0,10,0,0
"SAO JOSE","","",2021,30,0,0,11,0,0
"SAO JOSE","","",2021,31,0,0,11,0,0
"SAO JOSE","","",2021,32,0,0,11,0,0
"SAO JOSE","","",2021,33,0,0,12,0,0
"SAO JOSE","","",2021,34,0,0,9,0,0
"SAO JOSE","","",2021,35,0,0,12,0,0
"SAO JOSE","","",2021,36,0,0,12,0,0
"SAO JOSE","","",2021,37,0,0,4,0,0
"SAO JOSE","","",2021,44,0,0,10,0,0
"SAO JOSE","","",2021,45,1,0,10,0.1,0
"SAO JOSE","","",2021,46,1,1,12,0.0833333333333333,0.0833333333333333
"SAO JOSE","","",2021,47,1,0,12,0.0833333333333333,0
"SAO JOSE","","",2021,49,20,0,12,1.66666666666667,0
"SAO JOSE","","",2021,50,4,0,12,0.333333333333333,0
"SAO JOSE","","",2021,51,11,0,12,0.916666666666667,0
"SAO JOSE","","",2021,52,8,0,12,0.666666666666667,0
"SAO JOSE","","",2022,1,23,0,12,1.91666666666667,0
"SAO JOSE","","",2022,2,7,0,11,0.636363636363636,0
"SAO JOSE","","",2022,3,1,0,12,0.0833333333333333,0
"SAO JOSE","","",2022,4,12,0,12,1,0
"SAO JOSE","","",2022,5,8,0,11,0.727272727272727,0
"SAO JOSE","","",2022,6,9,0,12,0.75,0
"SAO JOSE","","",2022,7,14,0,12,1.16666666666667,0
"SAO JOSE","","",2022,8,8,0,12,0.666666666666667,0
"SAO JOSE","","",2022,9,2,0,8,0.25,0
"SAO JOSE","","",2022,10,8,1,7,1.14285714285714,0.142857142857143
"SAO JOSE","","",2022,11,4,0,10,0.4,0
"SAO JOSE","","",2022,12,6,0,9,0.666666666666667,0
"SAO JOSE","","",2022,13,10,0,9,1.11111111111111,0
"SAO JOSE","","",2022,14,23,0,8,2.875,0
"SAO JOSE","","",2022,16,36,2,11,3.27272727272727,0.181818181818182
"SAO JOSE","","",2022,17,28,0,12,2.33333333333333,0
"SAO JOSE","","",2022,18,3,1,12,0.25,0.0833333333333333
"SAO JOSE","","",2022,19,11,0,12,0.916666666666667,0
"SAO JOSE","","",2022,20,3,0,11,0.272727272727273,0
"SAO JOSE","","",2022,21,1,0,11,0.0909090909090909,0
"SAO JOSE","","",2022,22,1,0,12,0.0833333333333333,0
"SAO JOSE","","",2022,23,0,0,12,0,0
"SAO JOSE","","",2022,24,1,0,12,0.0833333333333333,0
"SAO JOSE","","",2022,25,0,0,12,0,0
"SAO JOSE","","",2022,26,0,0,12,0,0
"SAO JOSE","","",2022,27,1,0,12,0.0833333333333333,0
"SAO JOSE","","",2022,28,0,0,3,0,0
"SAO JOSE","","",2022,29,1,0,2,0.5,0
"SAO JOSE","","",2022,30,0,0,6,0,0
"SAO JOSE","","",2022,31,0,0,1,0,0
"SAO JOSE","","",2022,35,0,0,6,0,0
"SAO JOSE","","",2022,36,0,0,2,0,0
"SAO JOSE","","",2022,37,0,0,5,0,0
"SAO JOSE","","",2022,38,0,0,6,0,0
"SAO JOSE","","",2022,39,0,0,6,0,0
"SAO JOSE","","",2022,40,1,0,7,0.142857142857143,0
"SAO SEBASTIAO","","",2019,4,2,0,10,0.2,0
"SAO SEBASTIAO","","",2019,5,0,2,9,0,0.222222222222222
"SAO SEBASTIAO","","",2019,6,3,1,9,0.333333333333333,0.111111111111111
"SAO SEBASTIAO","","",2019,7,2,0,10,0.2,0
"SAO SEBASTIAO","","",2019,8,2,0,10,0.2,0
"SAO SEBASTIAO","","",2019,9,3,0,10,0.3,0
"SAO SEBASTIAO","","",2019,10,2,1,9,0.222222222222222,0.111111111111111
"SAO SEBASTIAO","","",2019,11,6,0,10,0.6,0
"SAO SEBASTIAO","","",2019,12,6,0,10,0.6,0
"SAO SEBASTIAO","","",2019,13,10,0,10,1,0
"SAO SEBASTIAO","","",2019,14,7,3,10,0.7,0.3
"SAO SEBASTIAO","","",2019,15,6,0,10,0.6,0
"SAO SEBASTIAO","","",2019,16,2,0,10,0.2,0
"SAO SEBASTIAO","","",2019,17,7,3,9,0.777777777777778,0.333333333333333
"SAO SEBASTIAO","","",2019,18,7,0,8,0.875,0
"SAO SEBASTIAO","","",2019,19,7,1,9,0.777777777777778,0.111111111111111
"SAO SEBASTIAO","","",2019,20,4,0,10,0.4,0
"SAO SEBASTIAO","","",2019,21,6,0,10,0.6,0
"SAO SEBASTIAO","","",2019,22,2,0,10,0.2,0
"SAO SEBASTIAO","","",2019,23,2,0,10,0.2,0
"SAO SEBASTIAO","","",2019,24,2,0,10,0.2,0
"SAO SEBASTIAO","","",2019,25,4,0,10,0.4,0
"SAO SEBASTIAO","","",2019,26,2,0,10,0.2,0
"SAO SEBASTIAO","","",2019,27,0,0,10,0,0
"SAO SEBASTIAO","","",2019,28,0,0,10,0,0
